venda_id;data;cliente_id;produto_id;rep_id;regiao;uf;canal;qtd;preco_unit;desconto;receita_bruta;receita_liquida
7667;19/05/2024 00:00;120;51;8;Sudeste;SP;Varejo;4;23,28;0,11;93,12;82,88
7668;16/03/2024 00:00;109;46;1;Sudeste;RJ;Varejo;11;177,57;0,03;1953,27;1894,67
7669;19/08/2024 00:00;45;12;14;Norte;AP;Distribuidor;8;113,3;0,01;906,4;897,34
7670;23/04/2024 00:00;43;45;1;Sudeste;ES;Varejo;12;145,33;0,04;1743,96;1674,2
7671;06/07/2024 00:00;216;49;16;Nordeste;PI;Varejo;29;124,4;0,06;3607,6;3391,14
7672;04/02/2024 00:00;208;15;14;Sul;PR;Varejo;10;32,67;0,18;326,7;267,89
7673;21/01/2024 00:00;192;22;21;Nordeste;AL;Varejo;5;177,38;0,06;886,9;833,69
7674;03/03/2024 00:00;215;35;16;Sul;SC;Distribuidor;10;64,11;0,04;641,1;615,46
7675;04/09/2024 00:00;7;50;5;Norte;RR;Varejo;6;121,97;0,04;731,82;702,55
7676;01/07/2024 00:00;110;53;22;Centro-Oeste;MS;Varejo;4;112,01;0,01;448,04;443,56
7677;31/05/2024 00:00;16;54;10;Norte;PA;Distribuidor;5;81,71;0,1;408,55;367,7
7678;03/11/2024 00:00;73;36;20;Nordeste;RN;Varejo;2;29,65;0,03;59,3;57,52
7679;11/06/2024 00:00;193;17;12;Sudeste;ES;Varejo;14;111,83;0,12;1565,62;1377,75
7680;03/09/2024 00:00;49;33;9;Sudeste;RJ;Hospitalar;21;129,15;0,07;2712,15;2522,3
7681;12/05/2024 00:00;11;30;14;Norte;AP;Varejo;8;140,6;0,04;1124,8;1079,81
7682;24/04/2024 00:00;36;1;19;Norte;AC;Distribuidor;13;135,4;0,13;1760,2;1531,37
7683;21/10/2024 00:00;172;56;11;Centro-Oeste;MT;Hospitalar;7;165,04;0,04;1155,28;1109,07
7684;14/01/2024 00:00;29;36;11;Norte;AC;Hospitalar;16;27,17;0,02;434,72;426,03
7685;22/12/2024 00:00;192;53;11;Nordeste;AL;Varejo;5;107,5;0,11;537,5;478,38
7686;28/06/2024 00:00;180;7;4;Centro-Oeste;DF;Distribuidor;7;61,77;0,12;432,39;380,5
7687;18/07/2024 00:00;196;55;1;Sul;RS;Hospitalar;18;87,63;0,06;1577,34;1482,7
7688;04/01/2024 00:00;97;16;19;Norte;RO;Varejo;13;67,12;0,14;872,56;750,4
7689;25/04/2024 00:00;121;39;9;Norte;TO;Varejo;8;129,66;0,06;1037,28;975,04
7690;19/01/2024 00:00;49;38;2;Sudeste;RJ;Hospitalar;10;180,25;0,07;1802,5;1676,32
7691;01/03/2024 00:00;175;30;1;Centro-Oeste;MT;Varejo;21;138,03;0,01;2898,63;2869,64
7692;14/04/2024 00:00;33;23;16;Sul;SC;Hospitalar;4;63,48;0,01;253,92;251,38
7693;06/01/2024 00:00;94;30;12;Sul;PR;Hospitalar;5;122,7;0,08;613,5;564,42
7694;18/12/2024 00:00;9;7;7;Sudeste;SP;Distribuidor;4;68,87;0,04;275,48;264,46
7695;28/09/2024 00:00;2;52;10;Centro-Oeste;DF;Hospitalar;16;111,79;0;1788,64;1788,64
7696;15/03/2024 00:00;194;59;3;Nordeste;PI;Hospitalar;4;50,36;0,11;201,44;179,28
7697;02/04/2024 00:00;15;41;23;Centro-Oeste;DF;Varejo;16;131,56;0,08;2104,96;1936,56
7698;21/07/2024 00:00;125;23;21;Nordeste;CE;Varejo;5;49,15;0,07;245,75;228,55
7699;31/01/2024 00:00;11;60;13;Norte;AP;Varejo;9;119,68;0,08;1077,12;990,95
7700;24/11/2024 00:00;168;55;18;Centro-Oeste;MT;Distribuidor;18;85,33;0,01;1535,94;1520,58
7701;27/07/2024 00:00;140;7;22;Sul;RS;Varejo;19;62,9;0,08;1195,1;1099,49
7702;14/12/2024 00:00;149;53;25;Norte;AP;Varejo;9;106,6;0,03;959,4;930,62
7703;24/11/2024 00:00;218;17;23;Nordeste;CE;Varejo;17;110,44;0,1;1877,48;1689,73
7704;21/09/2024 00:00;129;57;16;Sudeste;MG;Varejo;7;86,71;0,03;606,97;588,76
7705;25/05/2024 00:00;161;37;21;Sul;SC;Varejo;9;135,4;0,07;1218,6;1133,3
7706;07/10/2024 00:00;47;27;23;Sul;RS;Hospitalar;5;15,37;0,04;76,85;73,78
7707;19/12/2024 00:00;37;42;22;Norte;TO;Distribuidor;5;79,18;0,1;395,9;356,31
7708;26/05/2024 00:00;155;2;25;Sul;SC;Distribuidor;20;96,2;0,05;1924;1827,8
7709;12/04/2024 00:00;77;2;11;Sudeste;MG;Varejo;15;80,16;0,19;1202,4;973,94
7710;06/02/2024 00:00;163;39;20;Nordeste;CE;Varejo;12;116,91;0,02;1402,92;1374,86
7711;17/11/2024 00:00;124;58;14;Nordeste;PE;Varejo;7;93,14;0,14;651,98;560,7
7712;29/04/2024 00:00;59;33;25;Sul;SC;Varejo;17;122,71;0;2086,07;2086,07
7713;22/11/2024 00:00;75;27;3;Nordeste;MA;Hospitalar;22;16,11;0;354,42;354,42
7714;13/05/2024 00:00;19;29;17;Sudeste;SP;Varejo;33;166,52;0,08;5495,16;5055,55
7715;01/10/2024 00:00;49;24;6;Sudeste;RJ;Hospitalar;9;99,42;0,09;894,78;814,25
7716;17/06/2024 00:00;19;26;6;Sudeste;SP;Varejo;10;52,59;0,12;525,9;462,79
7717;11/05/2024 00:00;108;39;1;Centro-Oeste;GO;Hospitalar;14;122,65;0,06;1717,1;1614,07
7718;18/03/2024 00:00;16;30;13;Norte;PA;Distribuidor;21;142,98;0,06;3002,58;2822,43
7719;29/08/2024 00:00;61;48;8;Sudeste;ES;Hospitalar;34;72,93;0,11;2479,62;2206,86
7720;21/11/2024 00:00;122;5;14;Sudeste;SP;Varejo;13;72,39;0;941,07;941,07
7721;03/07/2024 00:00;19;38;12;Sudeste;SP;Varejo;17;169,51;0;2881,67;2881,67
7722;22/09/2024 00:00;151;35;17;Sudeste;SP;Hospitalar;11;55,47;0;610,17;610,17
7723;27/11/2024 00:00;195;28;25;Sudeste;MG;Hospitalar;14;84,64;0,12;1184,96;1042,76
7724;06/12/2024 00:00;108;58;3;Centro-Oeste;GO;Hospitalar;8;80,04;0,08;640,32;589,09
7725;15/10/2024 00:00;212;54;21;Sul;SC;Distribuidor;14;116,26;0,07;1627,64;1513,71
7726;15/11/2024 00:00;154;32;16;Sul;PR;Varejo;5;121,92;0,06;609,6;573,02
7727;19/02/2024 00:00;133;54;6;Nordeste;RN;Varejo;8;107,42;0,04;859,36;824,99
7728;13/08/2024 00:00;160;30;1;Sudeste;RJ;Varejo;10;141,52;0,08;1415,2;1301,98
7729;20/06/2024 00:00;55;6;6;Sul;RS;Varejo;17;89,42;0,1;1520,14;1368,13
7730;12/11/2024 00:00;18;56;25;Centro-Oeste;DF;Varejo;12;143,22;0,06;1718,64;1615,52
7731;03/01/2024 00:00;205;49;11;Sul;SC;Varejo;8;121,96;0,03;975,68;946,41
7732;05/02/2024 00:00;102;57;2;Nordeste;AL;Varejo;15;71,42;0;1071,3;1071,3
7733;29/08/2024 00:00;64;10;8;Sul;PR;Varejo;27;137,64;0;3716,28;3716,28
7734;08/10/2024 00:00;127;21;23;Centro-Oeste;GO;Distribuidor;31;109,61;0,04;3397,91;3261,99
7735;20/07/2024 00:00;157;13;21;Norte;RO;Hospitalar;10;170,58;0,05;1705,8;1620,51
7736;05/11/2024 00:00;133;47;5;Nordeste;RN;Varejo;13;105,47;0,09;1371,11;1247,71
7737;07/09/2024 00:00;80;51;1;Sudeste;SP;Varejo;6;26,28;0,04;157,68;151,37
7738;22/03/2024 00:00;86;22;20;Sudeste;MG;Distribuidor;6;184,73;0,12;1108,38;975,37
7739;21/09/2024 00:00;123;23;5;Sudeste;RJ;Varejo;6;62,21;0,12;373,26;328,47
7740;02/11/2024 00:00;212;39;18;Sul;SC;Distribuidor;6;109,08;0,09;654,48;595,58
7741;29/12/2024 00:00;101;48;21;Centro-Oeste;DF;Varejo;11;73,42;0,12;807,62;710,71
7742;26/03/2024 00:00;190;23;20;Sudeste;SP;Varejo;6;60,91;0,05;365,46;347,19
7743;10/12/2024 00:00;191;17;7;Nordeste;CE;Varejo;13;108,06;0,13;1404,78;1222,16
7744;09/03/2024 00:00;42;9;1;Sul;SC;Varejo;16;134,65;0;2154,4;2154,4
7745;19/01/2024 00:00;190;42;24;Sudeste;SP;Varejo;17;66,01;0,07;1122,17;1043,62
7746;16/05/2024 00:00;59;14;14;Sul;SC;Varejo;15;128,12;0,1;1921,8;1729,62
7747;31/05/2024 00:00;1;39;17;Sul;RS;Varejo;5;117,8;0,05;589;559,55
7748;20/04/2024 00:00;186;26;19;Nordeste;PE;Varejo;5;53,61;0;268,05;268,05
7749;21/09/2024 00:00;127;31;23;Centro-Oeste;GO;Distribuidor;4;130,33;0,06;521,32;490,04
7750;15/08/2024 00:00;199;11;7;Norte;RO;Varejo;14;105,05;0,13;1470,7;1279,51
7751;24/11/2024 00:00;28;8;17;Sudeste;RJ;Varejo;6;116,54;0,1;699,24;629,32
7752;09/08/2024 00:00;10;13;14;Nordeste;BA;Varejo;10;187,28;0,04;1872,8;1797,89
7753;20/02/2024 00:00;200;17;19;Norte;AP;Hospitalar;15;93,05;0,01;1395,75;1381,79
7754;20/06/2024 00:00;170;51;9;Sul;RS;Hospitalar;13;25,28;0,12;328,64;289,2
7755;22/05/2024 00:00;184;43;17;Sudeste;MG;Varejo;3;145,44;0;436,32;436,32
7756;13/01/2024 00:00;121;42;18;Norte;TO;Varejo;8;68,52;0,02;548,16;537,2
7757;22/10/2024 00:00;130;52;4;Nordeste;MA;Varejo;19;113,78;0,13;2161,82;1880,78
7758;08/09/2024 00:00;11;37;24;Norte;AP;Varejo;3;128,24;0,11;384,72;342,4
7759;10/04/2024 00:00;204;24;21;Nordeste;SE;Varejo;9;95,51;0,01;859,59;850,99
7760;07/09/2024 00:00;209;1;8;Norte;AP;Varejo;8;157,92;0;1263,36;1263,36
7761;23/12/2024 00:00;200;45;5;Norte;AP;Hospitalar;9;156,15;0,09;1405,35;1278,87
7762;06/07/2024 00:00;219;16;15;Norte;AP;Varejo;8;61,36;0,17;490,88;407,43
7763;13/07/2024 00:00;21;10;7;Nordeste;PI;Varejo;5;131,24;0,06;656,2;616,83
7764;22/07/2024 00:00;7;6;20;Norte;RR;Varejo;23;63,74;0,1;1466,02;1319,42
7765;20/02/2024 00:00;93;26;4;Sul;PR;Varejo;16;56,66;0,1;906,56;815,9
7766;09/04/2024 00:00;67;60;13;Nordeste;PE;Varejo;16;118,99;0,12;1903,84;1675,38
7767;05/12/2024 00:00;105;38;14;Nordeste;MA;Hospitalar;3;151,3;0,06;453,9;426,67
7768;16/09/2024 00:00;45;12;15;Norte;AP;Distribuidor;16;103,53;0,05;1656,48;1573,66
7769;07/11/2024 00:00;142;56;7;Sudeste;MG;Varejo;6;122,05;0;732,3;732,3
7770;15/09/2024 00:00;71;60;18;Sudeste;MG;Distribuidor;4;121,32;0,06;485,28;456,16
7771;05/04/2024 00:00;104;26;24;Nordeste;SE;Varejo;7;51,66;0,07;361,62;336,31
7772;04/12/2024 00:00;189;7;13;Sul;RS;Varejo;20;70,26;0,05;1405,2;1334,94
7773;07/11/2024 00:00;214;41;21;Norte;RO;Varejo;10;100,74;0;1007,4;1007,4
7774;02/02/2024 00:00;182;19;12;Sudeste;MG;Varejo;5;18,54;0,06;92,7;87,14
7775;05/05/2024 00:00;166;45;12;Centro-Oeste;GO;Hospitalar;4;162,73;0,06;650,92;611,86
7776;19/09/2024 00:00;176;5;12;Sudeste;SP;Varejo;6;75,7;0,16;454,2;381,53
7777;28/01/2024 00:00;68;25;23;Norte;AM;Varejo;13;153,26;0,09;1992,38;1813,07
7778;06/07/2024 00:00;27;5;2;Sudeste;SP;Varejo;8;80,6;0;644,8;644,8
7779;25/04/2024 00:00;167;16;13;Norte;PA;Distribuidor;14;58,07;0,14;812,98;699,16
7780;28/08/2024 00:00;33;1;1;Sul;SC;Hospitalar;8;166,24;0,1;1329,92;1196,93
7781;15/05/2024 00:00;153;48;6;Nordeste;MA;Varejo;6;61,74;0,08;370,44;340,8
7782;26/01/2024 00:00;202;12;13;Norte;PA;Varejo;7;119,31;0,05;835,17;793,41
7783;27/10/2024 00:00;197;49;18;Sul;SC;Varejo;22;135,09;0,07;2971,98;2763,94
7784;08/04/2024 00:00;161;41;25;Sul;SC;Varejo;5;127,97;0,1;639,85;575,86
7785;11/02/2024 00:00;68;32;12;Norte;AM;Varejo;7;113,07;0,07;791,49;736,09
7786;16/02/2024 00:00;99;7;18;Nordeste;PI;Varejo;10;65,93;0;659,3;659,3
7787;15/04/2024 00:00;98;10;12;Sudeste;ES;Hospitalar;11;121,65;0;1338,15;1338,15
7788;09/12/2024 00:00;200;13;19;Norte;AP;Hospitalar;12;180,12;0,17;2161,44;1794
7789;08/07/2024 00:00;105;37;5;Nordeste;MA;Hospitalar;33;127,02;0,04;4191,66;4023,99
7790;11/05/2024 00:00;60;17;17;Nordeste;CE;Varejo;5;92,73;0,01;463,65;459,01
7791;16/05/2024 00:00;101;23;9;Centro-Oeste;DF;Varejo;13;60,35;0,13;784,55;682,56
7792;04/11/2024 00:00;186;16;18;Nordeste;PE;Varejo;17;61,96;0,04;1053,32;1011,19
7793;05/01/2024 00:00;78;23;19;Sudeste;MG;Varejo;24;60,79;0,06;1458,96;1371,42
7794;04/07/2024 00:00;175;32;25;Centro-Oeste;MT;Varejo;6;99,98;0,12;599,88;527,89
7795;05/06/2024 00:00;38;2;6;Norte;RR;Varejo;12;85,91;0,06;1030,92;969,06
7796;30/05/2024 00:00;158;8;20;Nordeste;AL;Varejo;43;124,92;0,1;5371,56;4834,4
7797;27/01/2024 00:00;69;18;5;Sudeste;SP;Hospitalar;8;95,79;0,15;766,32;651,37
7798;07/01/2024 00:00;219;11;4;Norte;AP;Varejo;19;94,08;0,06;1787,52;1680,27
7799;25/02/2024 00:00;207;9;22;Sul;PR;Hospitalar;11;141,2;0,03;1553,2;1506,6
7800;06/02/2024 00:00;38;12;7;Norte;RR;Varejo;4;96,67;0,15;386,68;328,68
7801;24/02/2024 00:00;132;60;2;Nordeste;PE;Varejo;14;117,38;0,15;1643,32;1396,82
7802;29/03/2024 00:00;118;36;10;Nordeste;MA;Varejo;7;30,04;0,08;210,28;193,46
7803;05/05/2024 00:00;55;30;16;Sul;RS;Varejo;7;142,39;0,12;996,73;877,12
7804;17/12/2024 00:00;135;46;16;Centro-Oeste;MS;Varejo;20;166,73;0,05;3334,6;3167,87
7805;18/09/2024 00:00;132;5;1;Nordeste;PE;Varejo;7;78,4;0,06;548,8;515,87
7806;30/11/2024 00:00;105;49;19;Nordeste;MA;Hospitalar;10;120,55;0,01;1205,5;1193,44
7807;13/06/2024 00:00;126;35;22;Norte;PA;Varejo;8;50,67;0,06;405,36;381,04
7808;17/07/2024 00:00;215;52;8;Sul;SC;Distribuidor;2;117,61;0,15;235,22;199,94
7809;20/06/2024 00:00;207;16;3;Sul;PR;Hospitalar;13;63,21;0,03;821,73;797,08
7810;14/02/2024 00:00;124;3;19;Nordeste;PE;Varejo;10;155,61;0,07;1556,1;1447,17
7811;04/08/2024 00:00;149;18;18;Norte;AP;Varejo;13;100,39;0;1305,07;1305,07
7812;19/01/2024 00:00;88;41;21;Nordeste;PI;Varejo;5;128,66;0,12;643,3;566,1
7813;16/03/2024 00:00;64;19;1;Sul;PR;Varejo;12;16,8;0,09;201,6;183,46
7814;13/07/2024 00:00;133;29;17;Nordeste;RN;Varejo;6;178,81;0,01;1072,86;1062,13
7815;20/01/2024 00:00;196;23;7;Sul;RS;Hospitalar;9;57,31;0,05;515,79;490
7816;31/07/2024 00:00;194;54;16;Nordeste;PI;Hospitalar;8;100,4;0,11;803,2;714,85
7817;24/09/2024 00:00;187;16;14;Centro-Oeste;DF;Hospitalar;8;67,38;0,11;539,04;479,75
7818;23/01/2024 00:00;30;56;19;Centro-Oeste;DF;Varejo;7;134,11;0;938,77;938,77
7819;09/03/2024 00:00;175;59;9;Centro-Oeste;MT;Varejo;10;54,29;0,11;542,9;483,18
7820;06/02/2024 00:00;135;31;6;Centro-Oeste;MS;Varejo;6;169,78;0,02;1018,68;998,31
7821;13/04/2024 00:00;219;43;18;Norte;AP;Varejo;20;169,52;0;3390,4;3390,4
7822;06/09/2024 00:00;47;5;19;Sul;RS;Hospitalar;5;87,41;0,17;437,05;362,75
7823;18/10/2024 00:00;25;33;25;Sul;PR;Varejo;10;124,86;0,15;1248,6;1061,31
7824;19/10/2024 00:00;127;28;4;Centro-Oeste;GO;Distribuidor;6;68,5;0,1;411;369,9
7825;04/03/2024 00:00;33;32;2;Sul;SC;Hospitalar;43;118,89;0,07;5112,27;4754,41
7826;07/08/2024 00:00;14;6;11;Centro-Oeste;GO;Distribuidor;17;77,24;0,07;1313,08;1221,16
7827;01/12/2024 00:00;56;13;15;Nordeste;PE;Varejo;7;155,39;0,07;1087,73;1011,59
7828;27/06/2024 00:00;100;4;24;Norte;AP;Varejo;14;103,65;0,03;1451,1;1407,57
7829;07/03/2024 00:00;104;14;20;Nordeste;SE;Varejo;3;122,55;0,03;367,65;356,62
7830;24/05/2024 00:00;147;6;19;Sudeste;RJ;Varejo;13;86,49;0,08;1124,37;1034,42
7831;22/10/2024 00:00;179;6;22;Centro-Oeste;DF;Varejo;7;83,74;0,05;586,18;556,87
7832;16/03/2024 00:00;33;24;9;Sul;SC;Hospitalar;5;79,96;0,13;399,8;347,83
7833;20/05/2024 00:00;174;15;23;Norte;AM;Varejo;14;27,89;0,04;390,46;374,84
7834;26/02/2024 00:00;150;51;25;Sul;PR;Varejo;10;22,45;0;224,5;224,5
7835;12/11/2024 00:00;213;20;19;Centro-Oeste;MT;Varejo;17;54,85;0,03;932,45;904,48
7836;22/08/2024 00:00;12;9;14;Nordeste;PE;Varejo;2;165,62;0,03;331,24;321,3
7837;25/05/2024 00:00;217;10;15;Centro-Oeste;MS;Varejo;12;142,11;0,02;1705,32;1671,21
7838;26/12/2024 00:00;12;11;11;Nordeste;PE;Varejo;16;90,18;0,07;1442,88;1341,88
7839;18/02/2024 00:00;22;5;2;Centro-Oeste;MT;Varejo;10;71,6;0,16;716;601,44
7840;21/12/2024 00:00;187;22;25;Centro-Oeste;DF;Hospitalar;24;173,27;0,08;4158,48;3825,8
7841;16/08/2024 00:00;161;10;17;Sul;SC;Varejo;4;140,04;0,13;560,16;487,34
7842;29/06/2024 00:00;88;48;5;Nordeste;PI;Varejo;5;71,2;0,08;356;327,52
7843;20/09/2024 00:00;198;50;14;Centro-Oeste;DF;Varejo;9;109,43;0,13;984,87;856,84
7844;19/05/2024 00:00;167;15;17;Norte;PA;Distribuidor;19;33,5;0,07;636,5;591,94
7845;16/09/2024 00:00;3;38;25;Centro-Oeste;DF;Hospitalar;9;155,78;0,08;1402,02;1289,86
7846;15/09/2024 00:00;126;38;16;Norte;PA;Varejo;11;174,71;0;1921,81;1921,81
7847;16/09/2024 00:00;34;14;4;Sudeste;MG;Varejo;17;122,99;0,08;2090,83;1923,56
7848;05/12/2024 00:00;28;27;9;Sudeste;RJ;Varejo;3;17,12;0,03;51,36;49,82
7849;09/08/2024 00:00;73;40;17;Nordeste;RN;Varejo;6;43,11;0,06;258,66;243,14
7850;17/05/2024 00:00;50;12;3;Sul;PR;Varejo;13;112,38;0,1;1460,94;1314,85
7851;30/05/2024 00:00;61;47;3;Sudeste;ES;Hospitalar;4;95,3;0,04;381,2;365,95
7852;22/06/2024 00:00;40;9;14;Nordeste;SE;Distribuidor;10;134,22;0,13;1342,2;1167,71
7853;22/03/2024 00:00;196;19;17;Sul;RS;Hospitalar;8;18,38;0,01;147,04;145,57
7854;03/04/2024 00:00;203;8;14;Centro-Oeste;MT;Hospitalar;6;128,79;0,11;772,74;687,74
7855;18/02/2024 00:00;53;43;15;Nordeste;BA;Varejo;12;170,84;0,04;2050,08;1968,08
7856;24/01/2024 00:00;193;11;13;Sudeste;ES;Varejo;3;100,53;0,09;301,59;274,45
7857;28/07/2024 00:00;215;28;23;Sul;SC;Distribuidor;19;72,85;0,13;1384,15;1204,21
7858;23/09/2024 00:00;160;57;1;Sudeste;RJ;Varejo;4;88,68;0,02;354,72;347,63
7859;10/06/2024 00:00;1;53;13;Sul;RS;Varejo;8;103,2;0,11;825,6;734,78
7860;13/10/2024 00:00;124;19;10;Nordeste;PE;Varejo;8;13,98;0,04;111,84;107,37
7861;05/02/2024 00:00;49;32;16;Sudeste;RJ;Hospitalar;11;108,25;0,09;1190,75;1083,58
7862;15/07/2024 00:00;135;25;9;Centro-Oeste;MS;Varejo;33;162,44;0,09;5360,52;4878,07
7863;08/07/2024 00:00;185;46;21;Sul;PR;Varejo;13;163,41;0,03;2124,33;2060,6
7864;18/07/2024 00:00;195;19;16;Sudeste;MG;Hospitalar;9;16,4;0,06;147,6;138,74
7865;06/01/2024 00:00;176;49;10;Sudeste;SP;Varejo;6;139,06;0,06;834,36;784,3
7866;30/12/2024 00:00;169;22;19;Sul;RS;Varejo;5;169,36;0,04;846,8;812,93
7867;09/07/2024 00:00;169;42;17;Sul;RS;Varejo;6;74,59;0,09;447,54;407,26
7868;16/12/2024 00:00;24;8;7;Sudeste;MG;Distribuidor;8;126,02;0,11;1008,16;897,26
7869;14/07/2024 00:00;137;5;4;Sudeste;MG;Varejo;9;87,15;0,1;784,35;705,92
7870;25/10/2024 00:00;199;38;4;Norte;RO;Varejo;11;160,27;0,06;1762,97;1657,19
7871;06/02/2024 00:00;85;42;13;Centro-Oeste;GO;Hospitalar;11;75,24;0,08;827,64;761,43
7872;21/05/2024 00:00;177;54;13;Sul;RS;Varejo;18;114,15;0,11;2054,7;1828,68
7873;12/04/2024 00:00;161;32;6;Sul;SC;Varejo;15;105,91;0,04;1588,65;1525,1
7874;16/03/2024 00:00;30;18;2;Centro-Oeste;DF;Varejo;11;112,48;0,04;1237,28;1187,79
7875;23/07/2024 00:00;131;25;20;Norte;AC;Varejo;15;164,75;0,14;2471,25;2125,28
7876;12/06/2024 00:00;119;36;20;Norte;AP;Varejo;21;28,23;0,07;592,83;551,33
7877;19/12/2024 00:00;67;24;23;Nordeste;PE;Varejo;24;107,93;0,07;2590,32;2409
7878;26/08/2024 00:00;156;10;7;Sudeste;MG;Varejo;16;145,44;0,12;2327,04;2047,8
7879;03/11/2024 00:00;149;35;4;Norte;AP;Varejo;8;59,94;0,07;479,52;445,95
7880;09/09/2024 00:00;154;59;16;Sul;PR;Varejo;11;53,44;0,16;587,84;493,79
7881;30/08/2024 00:00;143;13;8;Sul;RS;Hospitalar;1;170,15;0,01;170,15;168,45
7882;09/11/2024 00:00;191;33;21;Nordeste;CE;Varejo;9;138,43;0,11;1245,87;1108,82
7883;19/05/2024 00:00;86;53;5;Sudeste;MG;Distribuidor;6;104,28;0,05;625,68;594,4
7884;11/10/2024 00:00;21;27;6;Nordeste;PI;Varejo;7;20,52;0,05;143,64;136,46
7885;08/04/2024 00:00;149;27;3;Norte;AP;Varejo;6;16,09;0,14;96,54;83,02
7886;25/06/2024 00:00;169;60;4;Sul;RS;Varejo;19;124,59;0,03;2367,21;2296,19
7887;16/05/2024 00:00;15;14;1;Centro-Oeste;DF;Varejo;9;127,46;0,06;1147,14;1078,31
7888;06/07/2024 00:00;1;28;18;Sul;RS;Varejo;4;67,1;0,11;268,4;238,88
7889;19/02/2024 00:00;158;12;8;Nordeste;AL;Varejo;3;115,31;0,04;345,93;332,09
7890;17/06/2024 00:00;200;17;4;Norte;AP;Hospitalar;10;125,8;0,1;1258;1132,2
7891;06/03/2024 00:00;195;45;22;Sudeste;MG;Hospitalar;6;157,92;0,07;947,52;881,19
7892;01/01/2024 00:00;52;51;16;Norte;TO;Hospitalar;10;24,47;0,15;244,7;207,99
7893;11/03/2024 00:00;95;6;7;Nordeste;MA;Varejo;18;91,36;0,12;1644,48;1447,14
7894;14/09/2024 00:00;152;2;20;Norte;AM;Distribuidor;9;76,03;0,09;684,27;622,69
7895;18/02/2024 00:00;6;60;14;Sul;SC;Varejo;11;107,21;0,14;1179,31;1014,21
7896;13/05/2024 00:00;39;38;20;Sudeste;SP;Varejo;27;174,94;0,09;4723,38;4298,28
7897;29/07/2024 00:00;60;55;6;Nordeste;CE;Varejo;4;81,31;0,06;325,24;305,73
7898;28/05/2024 00:00;146;1;11;Sul;SC;Varejo;5;148,72;0;743,6;743,6
7899;02/03/2024 00:00;138;2;11;Sul;RS;Varejo;4;87,69;0,09;350,76;319,19
7900;21/12/2024 00:00;145;21;7;Centro-Oeste;MT;Varejo;2;130,51;0,18;261,02;214,04
7901;11/01/2024 00:00;59;18;17;Sul;SC;Varejo;4;104,91;0,12;419,64;369,28
7902;12/12/2024 00:00;119;31;18;Norte;AP;Varejo;14;172,99;0,13;2421,86;2107,02
7903;22/10/2024 00:00;47;55;4;Sul;RS;Hospitalar;11;92,97;0,11;1022,67;910,18
7904;15/06/2024 00:00;152;30;1;Norte;AM;Distribuidor;12;148,91;0,03;1786,92;1733,31
7905;11/01/2024 00:00;6;59;6;Sul;SC;Varejo;7;45,82;0,04;320,74;307,91
7906;01/06/2024 00:00;76;19;13;Nordeste;PE;Varejo;7;18,75;0,05;131,25;124,69
7907;15/10/2024 00:00;98;54;10;Sudeste;ES;Hospitalar;11;96,34;0,04;1059,74;1017,35
7908;23/05/2024 00:00;52;43;22;Norte;TO;Hospitalar;28;174,87;0,11;4896,36;4357,76
7909;22/04/2024 00:00;67;20;14;Nordeste;PE;Varejo;17;58,22;0,02;989,74;969,95
7910;25/01/2024 00:00;169;36;11;Sul;RS;Varejo;4;27,82;0,11;111,28;99,04
7911;04/08/2024 00:00;201;37;16;Centro-Oeste;DF;Varejo;4;141,14;0,07;564,56;525,04
7912;18/08/2024 00:00;162;9;4;Sudeste;SP;Varejo;15;146,96;0,1;2204,4;1983,96
7913;04/05/2024 00:00;123;32;9;Sudeste;RJ;Varejo;10;94,28;0,02;942,8;923,94
7914;09/08/2024 00:00;33;23;25;Sul;SC;Hospitalar;26;57,41;0,1;1492,66;1343,39
7915;14/06/2024 00:00;54;43;9;Nordeste;RN;Hospitalar;3;167,01;0,16;501,03;420,87
7916;05/08/2024 00:00;147;17;4;Sudeste;RJ;Varejo;20;102,04;0,09;2040,8;1857,13
7917;22/02/2024 00:00;94;49;13;Sul;PR;Hospitalar;5;136,44;0,1;682,2;613,98
7918;07/07/2024 00:00;22;13;17;Centro-Oeste;MT;Varejo;10;163,05;0;1630,5;1630,5
7919;21/12/2024 00:00;204;60;5;Nordeste;SE;Varejo;4;103,85;0,06;415,4;390,48
7920;27/12/2024 00:00;95;10;23;Nordeste;MA;Varejo;31;155,17;0,03;4810,27;4665,96
7921;30/09/2024 00:00;43;10;1;Sudeste;ES;Varejo;9;158,06;0,04;1422,54;1365,64
7922;26/04/2024 00:00;24;52;12;Sudeste;MG;Distribuidor;10;138,44;0,1;1384,4;1245,96
7923;13/02/2024 00:00;58;1;2;Sul;RS;Varejo;14;121,35;0;1698,9;1698,9
7924;12/08/2024 00:00;7;54;17;Norte;RR;Varejo;12;109,19;0,1;1310,28;1179,25
7925;07/03/2024 00:00;152;38;12;Norte;AM;Distribuidor;6;177;0,12;1062;934,56
7926;29/08/2024 00:00;15;18;25;Centro-Oeste;DF;Varejo;3;113,95;0,04;341,85;328,18
7927;22/10/2024 00:00;169;23;25;Sul;RS;Varejo;4;62,49;0,06;249,96;234,96
7928;14/09/2024 00:00;164;7;19;Sul;RS;Distribuidor;24;64,49;0,12;1547,76;1362,03
7929;14/10/2024 00:00;177;13;24;Sul;RS;Varejo;4;189,43;0,06;757,72;712,26
